Departamento,Municipio,Dataset,Year,Month,Date,Count,Minimum,Maximum,Standard Deviation,Median,Mean
SANTANDER,VALLE DE SAN JOSE,_500m_16_days_NDVI,2025,07,2025-07-28,434.0,0.5573,0.9131,0.0574426,0.8008,0.7902818
SANTANDER,VALLE DE SAN JOSE,_500m_16_days_NDVI,2025,08,2025-08-13,434.0,0.5786,0.8539,0.0348788,0.8037,0.798303
SANTANDER,VALLE DE SAN JOSE,_500m_16_days_NDVI,2025,08,2025-08-29,434.0,0.2284,0.903,0.0789636,0.83695,0.8169164
SANTANDER,VALLE DE SAN JOSE,_500m_16_days_NDVI,2025,09,2025-09-14,434.0,0.3444,0.9147,0.0941432,0.8154,0.783768
SANTANDER,VALLE DE SAN JOSE,_500m_16_days_NDVI,2025,09,2025-09-30,434.0,0.432,0.901,0.0611548,0.7804,0.7850899
SANTANDER,VALLE DE SAN JOSE,_500m_16_days_NDVI,2025,10,2025-10-16,434.0,0.4466,0.8406,0.047681,0.7853,0.7732795
SANTANDER,VALLE DE SAN JOSE,_500m_16_days_NDVI,2025,11,2025-11-01,434.0,0.5791,0.8895,0.0536318,0.819,0.8070452
SANTANDER,VALLE DE SAN JOSE,_500m_16_days_NDVI,2025,11,2025-11-17,434.0,0.1576,0.9134,0.1575075,0.8165,0.75377
SANTANDER,VALLE DE SAN JOSE,_500m_16_days_NDVI,2025,12,2025-12-03,434.0,0.0993,0.8967,0.1171259,0.80715,0.775168
SANTANDER,VALLE DE SAN JOSE,_500m_16_days_NDVI,2025,12,2025-12-19,434.0,0.4359,0.8952,0.0478195,0.8105,0.7994099
