Departamento,Municipio,Dataset,Year,Month,Date,Count,Minimum,Maximum,Standard Deviation,Median,Mean
SANTANDER,PALMAS DEL SOCORRO,_500m_16_days_NDVI,2025,07,2025-07-12,324.0,0.6793,0.855,0.0338706,0.8052,0.8014127
SANTANDER,PALMAS DEL SOCORRO,_500m_16_days_NDVI,2025,07,2025-07-28,324.0,0.6774,0.9046,0.038194,0.8166,0.8174318
SANTANDER,PALMAS DEL SOCORRO,_500m_16_days_NDVI,2025,08,2025-08-13,324.0,0.678,0.8521,0.0343283,0.7578,0.7603287
SANTANDER,PALMAS DEL SOCORRO,_500m_16_days_NDVI,2025,08,2025-08-29,324.0,0.5112,0.9043,0.041711,0.8292,0.8244117
SANTANDER,PALMAS DEL SOCORRO,_500m_16_days_NDVI,2025,09,2025-09-14,324.0,0.6742,0.8818,0.0467187,0.7759,0.7734596
SANTANDER,PALMAS DEL SOCORRO,_500m_16_days_NDVI,2025,09,2025-09-30,324.0,0.388,0.8988,0.0803093,0.79305,0.7769574
SANTANDER,PALMAS DEL SOCORRO,_500m_16_days_NDVI,2025,10,2025-10-16,324.0,0.2654,0.8359,0.0670497,0.7649,0.7513222
SANTANDER,PALMAS DEL SOCORRO,_500m_16_days_NDVI,2025,11,2025-11-01,324.0,0.3531,0.9,0.0563297,0.8008,0.7939898
SANTANDER,PALMAS DEL SOCORRO,_500m_16_days_NDVI,2025,11,2025-11-17,324.0,0.1183,0.882,0.1572665,0.7947,0.7370429
SANTANDER,PALMAS DEL SOCORRO,_500m_16_days_NDVI,2025,12,2025-12-03,324.0,0.5506,0.875,0.0451719,0.79885,0.7953679
SANTANDER,PALMAS DEL SOCORRO,_500m_16_days_NDVI,2025,12,2025-12-19,324.0,0.6834,0.8685,0.0338543,0.79785,0.7993173
