Departamento,Municipio,Dataset,Year,Month,Date,Count,Minimum,Maximum,Standard Deviation,Median,Mean
SANTANDER,PUENTE NACIONAL,_500m_16_days_NDVI,2025,07,2025-07-28,1323.0,0.5631,0.8903,0.0510498,0.7584,0.7641392
SANTANDER,PUENTE NACIONAL,_500m_16_days_NDVI,2025,08,2025-08-13,1323.0,0.3911,0.8282,0.0393572,0.7463,0.7430222
SANTANDER,PUENTE NACIONAL,_500m_16_days_NDVI,2025,08,2025-08-29,1323.0,0.5212,0.8505,0.0443713,0.7314,0.7330657
SANTANDER,PUENTE NACIONAL,_500m_16_days_NDVI,2025,09,2025-09-14,1323.0,0.1424,0.832,0.0684348,0.7059,0.6990744
SANTANDER,PUENTE NACIONAL,_500m_16_days_NDVI,2025,09,2025-09-30,1323.0,0.5087,0.845,0.0478563,0.7411,0.7384275
SANTANDER,PUENTE NACIONAL,_500m_16_days_NDVI,2025,10,2025-10-16,1323.0,0.4266,0.7947,0.0431638,0.7128,0.7040767
SANTANDER,PUENTE NACIONAL,_500m_16_days_NDVI,2025,11,2025-11-01,1323.0,0.4156,0.8491,0.047785,0.7808,0.766991
SANTANDER,PUENTE NACIONAL,_500m_16_days_NDVI,2025,11,2025-11-17,1323.0,0.5201,0.864,0.0340082,0.7975,0.7918412
SANTANDER,PUENTE NACIONAL,_500m_16_days_NDVI,2025,12,2025-12-03,1323.0,0.4534,0.8724,0.0482244,0.7904,0.7810354
SANTANDER,PUENTE NACIONAL,_500m_16_days_NDVI,2025,12,2025-12-19,1323.0,0.5329,0.8715,0.0328847,0.8066,0.8005203
